x,y,z
-47.413036,65.02485,-13.592518
-57.51242,50.263084,-18.34259
-57.51242,50.263084,-18.34259
-65.56562,39.754456,-19.789536
-65.56562,39.754456,-19.789536
-70.71032,25.40193,-16.866413
-70.71032,25.40193,-16.866413
-70.71032,25.40193,-16.866413
-65.11254,16.530254,-4.106986
-65.11254,16.530254,-4.106986
-59.339375,10.479392,3.9315991
-59.339375,10.479392,3.9315991
-50.80386,12.335575,12.072494
-50.80386,12.335575,12.072494
-43.919907,19.731073,20.16954
-43.919907,19.731073,20.16954
-35.910553,30.005846,24.188833
-35.910553,30.005846,24.188833
-35.910553,30.005846,24.188833
-30.882782,37.401344,24.788074
-30.882782,37.401344,24.788074
-24.890383,40.17831,22.80035
-24.890383,40.17831,22.80035
-21.426483,40.748318,17.991816
-21.426483,40.748318,17.991816
-19.497223,37.269802,16.296404
-19.497223,37.269802,16.296404
-19.497223,37.269802,16.296404
-20.242619,35.705933,13.914061
-20.242619,35.705933,13.914061
-17.041801,34.302837,12.554808
-17.041801,34.302837,12.554808
-11.531715,30.415081,11.239404
-11.531715,30.415081,11.239404
-9.807074,34.522068,9.251681
-9.807074,34.522068,9.251681
-7.8485823,38.804443,8.433207
-7.8485823,38.804443,8.433207
-7.8485823,38.804443,8.433207
-1.7100264,37.372112,5.7439346
-1.7100264,37.372112,5.7439346
3.6392868,35.223618,4.3554516
3.6392868,35.223618,4.3554516
9.938614,34.31745,1.3446361
9.938614,34.31745,1.3446361
-0.38000584,16.106401,3.6539023
-0.38000584,16.106401,3.6539023
-0.38000584,16.106401,3.6539023
-3.7269804,17.494884,4.457761
-3.7269804,17.494884,4.457761
-5.7147036,-13.110201,-11.414791
-5.7147036,-13.110201,-11.414791
-12.189418,2.9085062,-0.24846536
-12.189418,2.9085062,-0.24846536
0.92078334,28.076586,3.4785151
0.92078334,28.076586,3.4785151
18.357204,21.981876,-2.9377375
18.357204,21.981876,-2.9377375
18.357204,21.981876,-2.9377375
19.614147,0.19000292,-7.746273
19.614147,0.19000292,-7.746273
11.999415,-13.753289,-11.911721
11.999415,-13.753289,-11.911721
2.7769659,-21.221865,-13.066355
2.7769659,-21.221865,-13.066355
1.870798,-20.578777,-8.9886
1.870798,-20.578777,-8.9886
1.870798,-20.578777,-8.9886
