x,y,z
-26.658873,73.545746,-24.978075
-15.697165,67.61181,-14.425607
-15.697165,67.61181,-14.425607
-15.697165,67.61181,-14.425607
-1.6807951,65.390236,-14.3232975
-1.6807951,65.390236,-14.3232975
13.373282,63.88483,-21.499561
13.373282,63.88483,-21.499561
28.705057,57.717045,-32.972816
28.705057,57.717045,-32.972816
37.88366,47.486115,-66.76411
37.88366,47.486115,-66.76411
35.764397,24.071909,-85.50131
35.764397,24.071909,-85.50131
23.560364,10.961707,-98.37767
23.560364,10.961707,-98.37767
23.560364,10.961707,-98.37767
27.448114,-2.1777258,-89.6083
27.448114,-2.1777258,-89.6083
32.28588,-5.437007,-84.273605
32.28588,-5.437007,-84.273605
35.793625,-14.557147,-68.284134
35.793625,-14.557147,-68.284134
43.832214,-9.967846,-48.216896
43.832214,-9.967846,-48.216896
48.903828,-4.180064,-46.0684
48.903828,-4.180064,-46.0684
51.46156,1.534639,-48.655365
51.46156,1.534639,-48.655365
50.40924,5.437007,-59.2663
50.40924,5.437007,-59.2663
50.40924,5.437007,-59.2663
42.80912,-0.65770245,-73.63344
42.80912,-0.65770245,-73.63344
32.139725,-4.077755,-85.92517
32.139725,-4.077755,-85.92517
19.40953,-1.2569424,-97.60304
19.40953,-1.2569424,-97.60304
6.9716454,0.9061678,-103.96084
6.9716454,0.9061678,-103.96084
-8.345513,3.4200528,-108.9009
-8.345513,3.4200528,-108.9009
-23.399591,-0.102309264,-107.35165
-23.399591,-0.102309264,-107.35165
-23.399591,-0.102309264,-107.35165
-35.764397,-2.7185035,-102.86466
-35.764397,-2.7185035,-102.86466
-45.629932,-3.5223618,-96.02455
-45.629932,-3.5223618,-96.02455
-59.41245,-0.49693072,-82.22742
-59.41245,-0.49693072,-82.22742
-65.068695,-0.6138556,-70.24262
-65.068695,-0.6138556,-70.24262
-70.35954,8.930138,-65.390236
-70.35954,8.930138,-65.390236
-73.662674,14.849459,-62.101723
-73.662674,14.849459,-62.101723
-72.94651,20.374159,-59.71938
-72.94651,20.374159,-59.71938
-72.94651,20.374159,-59.71938
-72.18649,25.957321,-51.344635
-72.18649,25.957321,-51.344635
-70.84186,31.335867,-46.14148
-70.84186,31.335867,-46.14148
-70.651855,38.059048,-48.903828
-70.651855,38.059048,-48.903828
-68.9126,48.479977,-48.50921
-68.9126,48.479977,-48.50921
-66.39871,54.677,-45.07454
-66.39871,54.677,-45.07454
-61.254017,62.32096,-41.14294
-61.254017,62.32096,-41.14294
-61.254017,62.32096,-41.14294
-47.237648,73.19498,-30.912014
-47.237648,73.19498,-30.912014
-30.809704,77.34581,-23.794212
-30.809704,77.34581,-23.794212
-9.923999,76.39579,-19.087986
-9.923999,76.39579,-19.087986
2.6600409,73.70652,-20.418007
2.6600409,73.70652,-20.418007
15.054078,63.022507,-16.17948
15.054078,63.022507,-16.17948
25.79655,52.850044,-14.995615
25.79655,52.850044,-14.995615
25.79655,52.850044,-14.995615
36.52441,39.125988,-17.801813
36.52441,39.125988,-17.801813
40.44139,24.539608,-20.651855
40.44139,24.539608,-20.651855
39.885998,15.258697,-19.628763
39.885998,15.258697,-19.628763
39.00906,8.009354,-19.994154
39.00906,8.009354,-19.994154
43.379128,-2.3384976,-32.505116
43.379128,-2.3384976,-32.505116
42.955276,-13.154049,-46.565334
42.955276,-13.154049,-46.565334
39.28676,-16.194096,-67.94797
39.28676,-16.194096,-67.94797
39.28676,-16.194096,-67.94797
29.757381,-10.362467,-90.23677
29.757381,-10.362467,-90.23677
18.737211,-15.492546,-93.174515
18.737211,-15.492546,-93.174515
7.775504,-23.00497,-91.43526
7.775504,-23.00497,-91.43526
-3.6539023,-33.92283,-82.57819
-3.6539023,-33.92283,-82.57819
-19.979538,-36.042095,-78.485825
-19.979538,-36.042095,-78.485825
-33.03128,-35.165154,-70.72494
-33.03128,-35.165154,-70.72494
-33.03128,-35.165154,-70.72494
-38.278282,-33.469746,-59.470917
-38.278282,-33.469746,-59.470917
-35.28208,-25.913477,-29.0266
-35.28208,-25.913477,-29.0266
-27.360422,-15.638701,-14.717918
-27.360422,-15.638701,-14.717918
-16.793337,-17.14411,-16.486408
-16.793337,-17.14411,-16.486408
-2.7769659,-19.117216,-21.601871
-2.7769659,-19.117216,-21.601871
7.6001167,-21.484945,-30.371237
7.6001167,-21.484945,-30.371237
17.757965,-19.07337,-38.32213
17.757965,-19.07337,-38.32213
17.757965,-19.07337,-38.32213
28.471207,-10.713242,-47.36919
28.471207,-10.713242,-47.36919
35.35516,-0.55539316,-59.98246
35.35516,-0.55539316,-59.98246
38.365974,15.638701,-69.14645
38.365974,15.638701,-69.14645
35.85209,28.471207,-73.67729
35.85209,28.471207,-73.67729
31.569715,42.136803,-75.08039
31.569715,42.136803,-75.08039
24.057293,55.904705,-73.57498
24.057293,55.904705,-73.57498
24.057293,55.904705,-73.57498
12.01403,63.3879,-76.43964
12.01403,63.3879,-76.43964
-7.9508915,66.53025,-86.4221
-7.9508915,66.53025,-86.4221
-24.144987,63.358665,-89.35984
-24.144987,63.358665,-89.35984
-36.509792,61.736332,-87.67904
-36.509792,61.736332,-87.67904
-49.225372,59.89477,-77.65273
-49.225372,59.89477,-77.65273
-58.477055,56.752415,-67.93335
-58.477055,56.752415,-67.93335
-58.477055,56.752415,-67.93335
-62.48173,52.19234,-56.869335
-62.48173,52.19234,-56.869335
-65.37562,45.191463,-47.953815
-65.37562,45.191463,-47.953815
-65.12716,39.959076,-38.088276
-65.12716,39.959076,-38.088276
-62.18942,32.89974,-28.091202
-62.18942,32.89974,-28.091202
-54.092373,35.647472,-18.094124
-54.092373,35.647472,-18.094124
-49.254604,46.03917,-18.284126
-49.254604,46.03917,-18.284126
-41.24525,56.98626,-19.584917
-41.24525,56.98626,-19.584917
-41.24525,56.98626,-19.584917
-27.696579,51.154633,-8.65244
-27.696579,51.154633,-8.65244
-8.900907,47.281498,-5.39316
-8.900907,47.281498,-5.39316
4.3554516,54.3993,-12.598655
4.3554516,54.3993,-12.598655
20.578777,53.127743,-23.516516
20.578777,53.127743,-23.516516
30.765858,42.955276,-28.66121
30.765858,42.955276,-28.66121
36.407482,35.89594,-34.828995
36.407482,35.89594,-34.828995
36.407482,35.89594,-34.828995
38.30751,34.098217,-38.278282
38.30751,34.098217,-38.278282
35.808243,44.0076,-43.74452
35.808243,44.0076,-43.74452
35.19439,47.529964,-45.483776
35.19439,47.529964,-45.483776
33.03128,51.06694,-57.23473
33.03128,51.06694,-57.23473
23.852674,53.96083,-76.58579
23.852674,53.96083,-76.58579
16.018707,49.19614,-90.10523
16.018707,49.19614,-90.10523
4.79392,47.559193,-97.237656
5.1154633,47.559193,-97.237656
5.1154633,47.559193,-97.237656
-25.241158,49.76615,-99.85384
-25.241158,49.76615,-99.85384
-46.389942,48.20228,-91.71295
-46.389942,48.20228,-91.71295
-59.82169,51.46156,-68.94183
-59.82169,51.46156,-68.94183
-64.2356,44.650684,-61.078632
-64.2356,44.650684,-61.078632
-65.083305,40.850628,-58.944756
-65.083305,40.850628,-58.944756
-64.80562,40.64601,-53.756214
-64.80562,40.64601,-53.756214
-64.80562,40.64601,-53.756214
-63.519436,41.069862,-45.71763
-63.519436,41.069862,-45.71763
-63.88483,32.227417,-44.34376
-63.88483,32.227417,-44.34376
-63.358665,25.32885,-42.823734
-63.358665,25.32885,-42.823734
-56.255486,37.255188,-27.272728
-56.255486,37.255188,-27.272728
-52.908504,33.265125,-22.595732
-52.908504,33.265125,-22.595732
-42.955276,44.67992,-16.486408
-42.955276,44.67992,-16.486408
-42.955276,44.67992,-16.486408
-37.065186,70.988014,-51.914642
-37.065186,70.988014,-51.914642
-31.569715,71.70418,-62.97866
-31.569715,71.70418,-62.97866
-22.80035,63.577904,-84.05437
-22.80035,63.577904,-84.05437
-0.7600117,45.352234,-96.2584
-0.7600117,45.352234,-96.2584
15.4487,38.088276,-90.79217
15.4487,38.088276,-90.79217
29.435837,25.387314,-79.143524
