x,y,z
-41.888336,55.553932,-128.80737
-44.21222,55.773163,-128.31042
-48.421513,56.577026,-129.26044
-51.65156,57.22011,-129.50891
-54.29699,57.775505,-131.43817
-57.570885,57.95089,-131.80356
-60.362465,59.01783,-132.54897
-63.19789,58.08243,-134.46361
-65.34639,57.760887,-135.76439
-65.34639,57.760887,-135.76439
-68.415665,58.170128,-137.34288
-70.06723,57.585503,-139.506
-71.104935,57.527042,-140.10524
-71.718796,57.42473,-140.83601
-72.40573,57.600117,-142.6922
-73.63344,57.103188,-142.56065
-74.67115,58.652443,-142.98451
-75.10962,58.433205,-143.83221
-77.24349,59.514763,-146.47765
-77.521194,59.909386,-147.3692
-78.3689,60.333233,-148.09998
-79.09968,60.742474,-149.43
-79.59661,62.057877,-150.97925
-81.072784,61.94095,-153.28851
-81.818184,61.137093,-153.58083
-81.78895,61.707104,-153.3762
-82.25665,62.37942,-155.14468
-83.80591,61.95557,-158.28705
-84.77054,62.496346,-160.84477
-85.22362,62.496346,-161.13708
-85.135925,62.335575,-163.06635
-85.36978,63.592518,-165.24408
-85.96901,63.183277,-166.12102
-86.34902,63.987137,-168.34259
-86.87518,65.30254,-169.99416
-86.29056,67.27565,-172.14265
-86.29056,67.87489,-173.12189
-85.457466,67.87489,-173.12189
-85.58901,66.22333,-174.83191
-85.98363,64.26483,-172.77112
-86.59748,62.97866,-173.89653
-86.758255,62.964046,-174.94885
-87.12365,62.993275,-174.94885
-86.81672,62.56942,-174.15959
-87.05057,62.262493,-177.02426
-87.44519,62.803276,-176.45425
-88.70213,59.090908,-177.78427
-88.7606,57.99474,-180.95586
-88.234436,57.337032,-183.27974
-87.065186,57.98012,-186.4221
-85.9544,57.1178,-188.89214
-84.84361,56.942413,-193.43759
-82.885124,56.284714,-196.7261
-81.23356,55.91932,-199.69307
-80.45893,55.670856,-201.05234
-79.53815,55.46624,-203.0839
-77.91581,56.54779,-205.51009
-75.562706,57.263958,-208.00937
-71.601875,58.710903,-209.99709
-70.21339,58.272434,-212.04326
-68.13797,57.717045,-213.56328
-65.71178,57.79012,-215.43408
-63.899445,57.819347,-215.68256
-61.44402,57.907043,-216.39871
-61.44402,57.907043,-216.39871
-60.55247,57.775505,-216.36949
-60.66939,57.337032,-216.69101
-59.529377,56.810875,-217.24641
-59.061676,56.109325,-216.82257
-57.804733,54.750072,-217.77258
-54.23853,53.40544,-218.62027
-52.49927,53.77083,-219.35107
-51.30079,55.247,-219.65799
-49.429993,54.516228,-219.17567
-47.63227,55.612392,-218.98567
-44.548378,59.163986,-219.70184
-42.122185,57.161648,-220.03801
-40.5437,57.83397,-218.79568
-36.59749,58.842445,-218.62027
-33.045895,59.163986,-218.56181
-31.218943,57.95089,-218.47412
-28.251972,57.8632,-216.7641
-25.226542,58.02397,-216.07716
-22.961123,57.83397,-214.601
-20.14031,57.103188,-213.47559
-17.94797,57.249344,-211.16634
-16.70564,56.05086,-210.23093
-14.864075,54.910843,-208.87167
-13.987139,55.276234,-208.63783
-12.306343,56.02163,-206.8255
-10.961707,55.846245,-205.64163
-8.433207,55.948555,-202.44081
-8.433207,55.948555,-202.44081
-7.6147327,56.737797,-201.1108
-7.234727,57.585503,-200.71616
-5.656241,57.8632,-199.50307
-4.574686,57.45396,-196.50687
-3.2885122,58.155514,-193.48143
-2.280035,58.155514,-190.28061
-1.9584917,59.047062,-187.98596
-1.6807951,59.558605,-187.60597
0.014615609,59.134758,-183.9813
0.04384683,58.57936,-181.68665
0.84770536,58.623207,-180.19585
1.081555,59.748615,-176.65887
1.8854135,58.5209,-174.525
2.1338792,58.477055,-171.93802
2.6746566,58.69629,-168.50336
2.4261913,58.57936,-169.1026
2.2215726,58.009357,-165.8287
1.8415667,56.971645,-162.6425
0.27769658,57.746273,-159.4563
-1.7684888,61.780178,-156.76703
-2.1777258,61.254017,-154.73546
-3.6100554,59.237064,-150.67232
-5.904706,58.652443,-147.95383
-7.9655075,60.464775,-145.61531
-12.861736,62.51096,-140.77756
-15.258697,60.23093,-137.60597
-17.480268,58.7986,-136.20287
-17.480268,58.7986,-136.20287
-19.087986,55.846245,-134.85823
-19.862614,56.15317,-134.33206
-21.411867,54.92546,-133.08975
-21.923414,56.357788,-133.6159
-23.648056,56.942413,-132.43204
-24.67115,57.439346,-131.99356
-26.161942,57.62935,-131.43817
-28.32505,57.497807,-130.3274
-28.29582,56.737797,-129.8743
-28.383514,58.213974,-130.91202
-25.606548,61.590176,-134.06898
-22.829582,61.0494,-134.49284
-20.00877,61.195557,-135.10669
-16.486408,61.034786,-137.64981
-13.782519,62.394035,-141.43526
-13.899444,63.680206,-141.04063
-13.285589,65.98948,-142.82373
-10.362467,67.40719,-147.22304
-7.921661,67.80182,-149.98538
-7.1762643,67.93335,-151.43234
-7.1178017,68.9126,-151.06694
-6.240865,70.15492,-155.07161
-4.4869924,68.737206,-157.19089
-4.32622,69.51183,-159.20784
-3.6977491,70.24262,-163.22713
-2.7915814,69.40953,-166.55948
-2.7915814,69.40953,-166.55948
-2.1777258,69.19029,-167.91875
-2.2069569,70.534935,-170.94417
-1.5054078,70.33031,-174.02806
-0.9061678,69.55569,-175.06577
-1.5784857,70.023384,-176.10347
-3.1862028,71.192635,-182.5782
-2.879275,70.92955,-184.40515
-2.9815843,69.74569,-186.3198
-2.9377375,69.30722,-188.3952
-3.6831334,67.78719,-191.72757
-3.4638994,66.60333,-193.59836
-4.2969894,65.15639,-195.79071
-4.6185327,63.066357,-198.14381
-5.641625,61.093246,-199.64923
-6.2847123,60.070156,-202.30928
-7.687811,57.819347,-204.15085
-8.75475,55.58316,-205.36392
-9.105524,52.075417,-206.24088
-10.362467,49.26922,-208.21397
-11.107863,47.646885,-209.2517
-12.627886,45.732243,-210.62555
-14.060216,42.44373,-210.87401
-16.004093,39.067524,-211.37094
-16.194096,34.843613,-210.14323
-17.567963,33.79129,-210.43553
-19.204912,32.139725,-212.23326
